,rec_source,data_provider,country_name,country_iso_code,validity_date,attribute,value,value_units
455,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",726987.2829932959,kt CO2e
456,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",25489.505531874427,kt CO2e
457,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",8296.676899752263,kt CO2e
458,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",149594.36777133937,kt CO2e
459,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",72100.87180353982,kt CO2e
460,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17479.52225077779,kt CO2e
463,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",70130.08433370135,kt CO2e
464,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",553001.7364344463,kt CO2e
465,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1036926.2614133953,kt CO2e
466,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",126532.37208278221,kt CO2e
467,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",74928.8132383766,kt CO2e
468,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4119.481242084038,kt CO2e
469,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",68937.36513678104,kt CO2e
470,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",557290.628564935,kt CO2e
471,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1374626.4208776127,kt CO2e
472,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",216188.9395964976,kt CO2e
473,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10059.775294654573,kt CO2e
474,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",247.0067371139626,kt CO2e
475,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",19441.006557247318,kt CO2e
476,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",9664.5327932482,kt CO2e
477,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2789.716182686854,kt CO2e
478,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",106.5599829518432,kt CO2e
479,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",217505.213960493,kt CO2e
480,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",75515.1694634082,kt CO2e
481,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54922.380814528915,kt CO2e
482,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",396680.48580904934,kt CO2e
483,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",81402.90959515036,kt CO2e
484,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",138979.5011533197,kt CO2e
485,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1892383.8221983665,kt CO2e
486,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",48704.16596191831,kt CO2e
487,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",18581.832783679114,kt CO2e
488,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",388091.25808746944,kt CO2e
489,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",68337.64168348555,kt CO2e
490,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",52889.12388051231,kt CO2e
491,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",299010.1558756641,kt CO2e
492,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",427557.81673083093,kt CO2e
493,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",714300.9023679728,kt CO2e
494,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2000,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",7327593.209167173,kt CO2e
495,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",497352.02538686106,kt CO2e
496,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",83989.23969561451,kt CO2e
497,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",80011.30737734782,kt CO2e
498,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",147320.47066880405,kt CO2e
499,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",59940.02998771157,kt CO2e
500,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",718320.0431526634,kt CO2e
501,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",26662.257903470552,kt CO2e
502,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",8242.104520774978,kt CO2e
503,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",149698.63675670183,kt CO2e
504,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",73820.46099980621,kt CO2e
505,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17909.590707614883,kt CO2e
508,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",75462.55034472933,kt CO2e
509,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",558358.4405219858,kt CO2e
510,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1052999.4768092898,kt CO2e
511,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",127576.18763472723,kt CO2e
512,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",76868.9165704227,kt CO2e
513,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4011.136040988704,kt CO2e
514,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",70923.57568926772,kt CO2e
515,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",558983.2861626653,kt CO2e
516,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1348960.2079156174,kt CO2e
517,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",210091.4503363294,kt CO2e
518,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10646.929602820785,kt CO2e
519,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",246.56935431166391,kt CO2e
520,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20243.164178565883,kt CO2e
521,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10155.146722812613,kt CO2e
522,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2936.198343361508,kt CO2e
523,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",106.98425198657216,kt CO2e
524,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",218195.27443161033,kt CO2e
525,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78503.95025240103,kt CO2e
526,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",56192.66023340527,kt CO2e
527,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Poland,POL,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",395275.60650161596,kt CO2e
528,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Portugal,PRT,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",80944.3206751135,kt CO2e
529,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Romania,ROU,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",142647.7727563017,kt CO2e
530,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Russian Federation,RUS,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1926119.7496550288,kt CO2e
531,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovakia,SVK,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",51033.17673206418,kt CO2e
532,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Slovenia,SVN,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",19854.454570788515,kt CO2e
533,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Spain,ESP,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",385864.19273918465,kt CO2e
534,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Sweden,SWE,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",69156.52342435466,kt CO2e
535,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Switzerland,CHE,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",54428.30392330327,kt CO2e
536,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Türkiye,TUR,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",279804.7021738394,kt CO2e
537,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ukraine,UKR,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",445653.44328732614,kt CO2e
538,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United Kingdom of Great Britain and Northern Ireland,GBR,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",717276.9189926065,kt CO2e
539,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,United States of America,USA,2001,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",7219162.974129113,kt CO2e
540,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Australia,AUS,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",501000.84268731845,kt CO2e
541,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Austria,AUT,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",85747.07366848606,kt CO2e
542,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belarus,BLR,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",79299.16314354769,kt CO2e
543,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Belgium,BEL,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",147403.72746582955,kt CO2e
544,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Bulgaria,BGR,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",57346.44553710792,kt CO2e
545,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Canada,CAN,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",724281.1295551856,kt CO2e
546,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Croatia,HRV,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",27711.127629278573,kt CO2e
547,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Cyprus,CYP,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",8468.067773727475,kt CO2e
548,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Czechia,CZE,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",146096.99632478008,kt CO2e
549,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Denmark,DNK,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",73239.91700115806,kt CO2e
550,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Estonia,EST,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",17313.107400942765,kt CO2e
553,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Finland,FIN,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",77894.20676066198,kt CO2e
554,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,France,FRA,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",553086.8358500928,kt CO2e
555,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Germany,DEU,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1031672.5091243051,kt CO2e
556,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Greece,GRC,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",127561.93939144327,kt CO2e
557,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Hungary,HUN,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",75141.79575012278,kt CO2e
558,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Iceland,ISL,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",4101.83529869391,kt CO2e
559,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Ireland,IRL,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",68970.29288028314,kt CO2e
560,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Italy,ITA,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",564909.797842376,kt CO2e
561,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Japan,JPN,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",1372841.4788803698,kt CO2e
562,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Kazakhstan,KAZ,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",232445.2479007863,kt CO2e
563,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Latvia,LVA,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10617.169594249302,kt CO2e
564,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Liechtenstein,LIE,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",252.88184028154996,kt CO2e
565,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Lithuania,LTU,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",20622.26091059743,kt CO2e
566,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Luxembourg,LUX,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",10931.660433558513,kt CO2e
567,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Malta,MLT,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",2986.056710459252,kt CO2e
568,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Monaco,MCO,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",107.28748682885852,kt CO2e
569,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Netherlands,NLD,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",215996.86606446726,kt CO2e
570,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,New Zealand,NZL,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",78594.90834218776,kt CO2e
571,Time_Series_GHG_total_without_LULUCF_in_kt_CO₂_equivalent.xlsx,UNFCCC,Norway,NOR,2002,"Time Series - GHG total without LULUCF, in kt CO₂ equivalent",55009.78033542577,kt CO2e
